42
176	34	156
195	45	349
212	80	3
113	84	121
162	87	323
233	102	52
258	102	58
183	103	132
143	104	308
144	108	121
289	119	66
168	128	311
277	144	72
212	150	82
244	158	83
202	160	115
101	167	120
229	168	93
261	179	87
89	188	298
282	202	82
222	204	100
270	223	83
240	246	101
146	273	302
291	279	87
129	283	301
130	305	318
208	312	307
175	314	319
276	314	293
106	321	336
220	326	319
144	327	338
245	329	316
273	329	336
184	337	338
211	344	343
231	346	332
251	347	343
127	348	343
93	353	343
