48
204	35	194
109	54	325
179	54	6
213	54	197
89	74	134
230	76	212
167	84	6
205	108	210
225	110	48
126	116	127
63	131	125
228	134	222
123	143	113
208	144	48
192	148	198
165	150	352
187	165	155
110	182	105
153	182	96
52	184	298
193	192	63
143	202	84
85	211	113
238	219	63
155	221	259
100	235	93
127	237	79
273	252	232
95	263	104
234	277	228
94	294	333
115	294	235
290	294	208
187	296	218
83	297	319
232	299	208
134	301	224
112	307	186
286	309	203
208	316	201
278	323	197
150	324	197
184	325	204
100	331	3
123	332	183
227	337	188
177	354	186
153	359	3
