49
207	36	20
222	56	194
221	80	28
206	94	186
177	106	357
250	112	46
198	114	179
235	130	48
208	138	191
218	162	204
156	169	110
72	170	113
303	183	242
107	189	101
192	190	118
140	192	288
314	194	60
186	211	93
276	216	79
222	226	86
297	229	70
180	233	270
125	237	90
254	237	264
150	241	84
194	242	267
212	246	69
227	247	262
238	247	263
260	247	110
186	260	55
242	261	290
95	271	110
179	279	246
304	288	110
214	292	229
285	297	120
126	299	84
136	301	70
115	310	101
294	310	287
254	318	174
307	318	294
221	323	208
144	324	250
234	338	191
155	349	212
245	349	338
181	358	211
