40
204	58	338
225	65	357
175	75	132
234	85	11
216	100	0
272	110	49
120	113	298
198	120	335
161	146	103
143	148	107
219	152	3
171	156	288
177	172	307
260	172	240
229	175	149
165	182	302
232	190	118
150	191	284
234	196	104
216	198	132
157	205	302
293	205	93
167	224	323
245	225	294
113	234	297
202	239	323
151	241	332
215	242	150
122	252	315
130	252	318
142	259	346
183	263	336
269	268	138
243	281	318
128	283	347
263	294	315
169	299	352
222	313	349
125	319	0
250	328	350
