40
231	13	208
226	39	205
159	54	145
217	54	197
251	58	58
255	71	235
108	76	307
171	78	138
152	81	328
144	105	113
218	117	55
199	123	62
175	124	96
113	136	113
104	146	290
148	151	91
232	157	238
288	170	235
136	171	91
121	180	104
132	199	87
307	216	215
145	223	243
138	228	200
182	229	224
104	231	301
158	236	203
209	240	212
254	241	212
298	241	207
278	242	207
240	247	205
191	256	203
300	259	188
284	267	188
234	270	191
165	276	180
198	279	184
179	313	357
227	320	169
