40
148	13	6
199	42	204
162	63	186
105	76	138
185	84	203
213	88	48
237	91	226
282	98	59
139	116	354
112	118	117
150	119	150
79	134	110
234	149	242
111	156	103
291	156	239
162	168	60
139	169	308
168	176	70
159	177	90
192	199	66
266	225	229
215	230	242
79	233	90
143	263	46
294	266	208
165	275	42
248	278	212
190	284	222
130	294	231
221	294	211
105	299	231
166	300	218
151	307	211
219	311	197
250	314	197
172	319	194
116	327	207
191	344	190
263	355	183
221	358	186
