43
169	32	0
215	48	200
165	81	166
192	95	35
163	102	11
186	114	194
96	125	127
176	155	186
249	159	70
102	168	117
130	170	316
215	176	242
184	178	200
245	180	248
138	184	321
230	188	73
158	195	354
185	201	210
187	219	207
180	226	87
171	230	104
203	231	252
85	234	298
159	238	111
179	240	82
185	248	82
165	255	87
201	267	73
188	270	253
158	274	128
137	290	312
77	292	138
244	292	253
216	301	248
190	309	238
129	316	342
200	316	242
237	317	62
110	318	322
75	322	316
228	324	239
72	341	325
115	342	354
