44
170	41	333
260	45	20
198	46	346
199	56	158
275	62	197
249	77	14
185	79	142
146	92	138
264	102	200
203	105	338
288	122	62
166	125	121
132	132	122
289	133	228
154	145	301
245	155	132
204	164	113
133	167	110
246	170	84
237	173	110
159	176	107
299	177	82
242	179	96
265	193	103
244	205	281
205	207	89
234	213	270
122	216	104
100	217	110
225	217	270
242	223	297
188	232	82
234	239	314
155	246	87
255	248	139
206	249	44
180	251	82
221	251	240
213	276	236
268	278	135
206	302	17
197	323	233
154	328	243
135	342	238
