40
265	82	82
191	87	335
291	105	90
198	114	118
206	120	96
133	121	105
270	121	93
200	133	110
272	143	270
139	154	284
229	165	104
149	168	103
303	176	87
241	187	101
259	191	101
193	200	290
187	201	278
129	203	93
295	209	86
180	214	267
201	215	135
275	222	89
167	241	27
204	250	146
256	251	278
220	252	124
287	252	86
146	265	53
176	273	356
266	278	110
280	278	96
126	285	242
158	295	225
254	300	294
107	302	235
177	317	3
234	317	319
279	320	6
182	351	197
221	360	353
