48
210	75	180
172	98	165
129	99	340
157	113	343
200	127	172
266	129	38
183	135	352
198	138	174
239	142	31
190	149	354
170	174	142
263	180	228
279	191	68
261	198	238
106	208	127
307	209	250
192	212	138
230	212	207
269	215	82
158	229	105
306	236	79
111	238	117
236	244	228
177	246	307
283	248	90
237	251	212
241	253	262
245	255	276
237	257	200
225	266	184
301	273	90
77	275	118
189	278	291
261	284	127
183	285	267
251	285	155
123	286	89
95	288	104
182	307	243
115	308	79
179	324	35
261	325	139
215	330	211
161	332	233
145	336	233
216	344	200
119	347	229
188	354	207
