47
211	20	8
234	38	191
127	41	325
205	64	8
157	68	143
259	87	37
100	90	128
254	99	211
223	101	32
143	110	315
219	123	48
163	128	328
195	161	63
119	164	297
218	170	56
174	171	111
297	171	238
149	174	131
134	184	311
179	188	87
194	193	73
168	204	117
222	205	55
260	206	238
245	207	232
85	214	305
176	215	82
130	221	316
103	226	315
244	235	232
172	236	335
146	249	342
97	250	336
165	255	17
123	260	357
243	262	224
81	266	347
231	276	218
216	277	214
276	293	212
253	311	208
125	313	15
154	326	197
245	326	17
227	332	204
271	332	201
157	354	17
