40
212	72	340
218	87	353
297	97	52
155	106	311
164	121	124
213	131	349
265	151	236
307	153	79
232	154	153
146	163	118
165	171	301
287	175	87
131	178	302
184	189	122
212	190	117
137	192	301
227	197	105
280	208	115
309	213	104
209	238	315
186	243	312
151	246	319
127	252	156
146	264	332
159	267	338
197	269	332
212	276	336
129	282	340
294	288	325
255	294	329
195	295	349
143	296	354
262	307	338
287	309	342
144	310	6
201	320	0
232	320	356
173	330	180
270	339	357
165	342	1
