55
177	24	329
283	37	34
258	46	183
221	51	352
289	70	58
131	82	322
294	86	233
249	92	190
214	100	357
307	107	66
178	121	141
101	127	326
199	131	149
211	133	6
166	136	322
219	141	56
258	144	76
87	147	148
110	159	145
196	167	165
175	168	343
268	182	96
174	183	152
54	184	319
226	191	107
180	195	128
250	205	104
60	211	321
173	212	132
114	217	132
303	219	90
180	221	298
190	226	125
254	260	98
147	262	134
244	274	104
75	290	319
193	302	127
55	310	330
101	311	319
233	314	113
241	314	89
257	318	73
83	323	343
237	329	108
174	331	311
122	336	328
225	336	311
140	337	326
174	339	325
61	342	352
198	343	322
137	351	342
209	353	349
88	355	0
