41
201	28	194
222	88	205
228	125	48
121	147	127
292	150	52
173	152	197
221	152	66
233	154	55
230	172	68
69	173	118
152	187	93
72	192	113
265	192	239
122	197	94
229	198	66
218	205	84
151	210	270
94	212	98
157	212	285
195	213	105
147	214	262
235	228	82
200	241	122
248	242	73
96	243	98
133	243	194
170	244	152
261	248	59
226	249	111
245	261	107
252	268	100
275	278	231
292	280	224
221	288	304
91	289	338
106	297	346
275	300	184
231	306	332
204	310	325
149	331	160
160	354	332
