41
212	24	180
191	55	3
216	72	188
110	76	326
186	99	6
140	105	142
280	109	35
243	120	35
81	128	128
239	132	208
208	135	30
129	147	312
205	162	46
150	163	328
183	194	63
106	202	297
206	204	56
286	205	233
162	207	110
137	210	129
122	221	308
168	225	90
182	227	73
156	239	115
248	239	236
211	241	53
233	241	232
164	249	80
119	252	312
90	263	316
245	266	58
232	269	233
161	271	218
133	286	340
112	287	340
258	287	231
151	292	11
230	295	224
109	297	357
205	311	210
219	311	218
