41
226	66	0
313	75	42
160	76	321
167	89	138
114	95	316
183	117	322
202	117	346
319	121	55
267	122	55
247	137	66
203	140	354
216	147	98
221	149	87
304	161	68
289	164	76
194	180	118
330	180	66
286	197	93
127	203	300
242	203	110
306	219	82
149	222	308
328	234	66
313	242	84
134	250	318
188	252	139
219	252	293
326	264	110
133	286	328
316	287	294
200	309	323
289	310	312
326	310	349
306	313	329
281	326	335
308	327	354
246	329	318
220	330	329
262	331	329
172	336	343
267	344	343
