41
147	40	357
238	44	217
263	62	52
139	78	149
233	89	53
228	113	231
157	118	134
96	150	107
119	159	96
169	167	73
296	169	63
223	182	246
208	185	65
166	212	66
284	212	246
95	213	87
155	215	73
228	222	239
110	229	84
153	240	58
167	247	246
191	250	236
300	272	214
133	273	66
226	275	35
292	284	205
249	290	212
235	294	214
274	298	194
175	300	219
154	301	232
164	301	31
197	305	212
100	309	246
128	312	232
138	312	233
182	312	201
240	314	194
239	331	186
192	334	188
218	352	354
