41
191	31	17
145	51	354
194	54	194
106	80	336
126	115	342
197	118	201
145	140	155
93	146	134
105	153	325
116	164	333
143	168	3
243	171	239
49	176	314
240	179	62
221	181	243
143	187	18
219	197	66
201	213	245
142	214	139
145	217	132
98	224	136
143	237	325
92	238	315
108	244	326
60	247	146
206	250	229
231	258	236
125	260	352
63	263	328
148	274	186
90	275	340
205	278	217
66	281	336
68	285	160
86	289	343
149	292	184
117	297	1
85	299	0
66	306	357
93	311	180
150	339	191
