42
236	10	211
191	11	180
153	22	339
162	26	352
191	27	180
127	67	328
191	73	24
234	83	55
234	91	225
111	95	135
136	96	132
154	96	343
231	109	222
280	115	236
215	118	53
130	119	319
182	130	44
142	150	325
80	152	308
149	158	352
286	167	242
127	178	315
230	185	70
155	220	90
145	225	113
204	238	84
220	245	70
212	276	110
267	276	235
204	298	293
250	301	225
227	302	172
197	312	332
172	316	300
258	331	204
166	333	319
154	336	312
196	338	343
239	343	180
98	352	333
160	352	340
133	356	333
