41
200	107	174
162	134	156
120	140	336
148	151	338
193	160	166
278	166	45
177	170	343
232	170	24
192	171	169
187	183	349
260	204	218
169	211	132
278	211	59
306	223	242
329	223	58
321	230	63
234	241	200
202	247	135
112	251	118
222	251	160
312	254	68
292	267	76
123	279	107
187	284	294
168	286	90
233	288	166
314	289	79
278	301	114
342	303	79
180	306	267
195	307	278
267	307	148
186	312	62
200	315	276
236	327	231
147	331	70
204	338	232
286	340	131
139	348	66
204	354	21
238	357	200
