62
238	50	188
220	53	8
144	61	338
210	63	183
206	67	8
264	87	34
177	103	343
141	105	142
227	120	45
280	129	221
145	131	127
225	151	68
276	154	56
134	161	107
122	166	111
103	167	121
250	172	76
210	176	96
68	190	121
105	191	110
264	191	72
236	192	87
171	194	270
162	198	45
206	203	120
120	207	87
141	211	79
251	212	79
229	215	97
284	216	68
113	222	93
208	228	117
94	240	110
172	241	314
237	241	93
267	241	75
136	245	73
169	249	240
216	249	113
251	255	90
95	256	104
113	260	79
63	263	304
270	264	259
269	271	70
131	273	256
94	283	107
130	285	52
201	286	141
215	286	118
256	289	79
254	304	110
100	305	215
133	316	232
274	316	45
160	321	200
289	324	232
168	325	350
73	330	357
269	331	319
213	336	319
237	343	319
