41
272	37	24
177	78	343
211	83	172
318	93	224
201	98	0
233	108	188
178	136	349
248	136	44
148	174	328
281	186	250
313	187	79
178	200	6
130	203	127
93	204	305
151	209	328
255	212	256
127	228	308
157	232	1
189	238	75
139	240	323
101	247	307
157	251	53
234	253	270
112	266	315
144	272	139
123	275	321
149	276	121
153	276	93
262	290	76
89	299	322
220	304	259
156	307	142
193	309	250
267	312	256
184	316	242
103	326	169
251	327	246
120	337	343
227	344	235
201	346	229
237	360	221
