59
221	67	194
205	68	11
248	103	37
125	118	139
211	133	46
130	141	125
265	147	224
207	162	68
295	166	66
259	170	59
167	172	110
119	174	107
171	175	101
291	178	236
107	180	111
88	182	117
196	184	90
233	186	76
160	200	278
164	204	287
219	206	87
90	207	110
155	208	267
247	208	72
165	209	304
147	213	39
189	216	118
105	222	87
126	225	82
234	226	80
212	228	100
98	237	93
267	237	69
191	242	120
220	254	96
79	258	110
249	258	76
120	260	73
152	262	243
199	262	113
172	264	139
233	272	90
98	275	83
253	284	256
114	286	259
251	292	76
183	295	136
197	299	117
113	304	52
237	307	82
234	324	110
118	333	229
141	335	203
254	339	46
151	341	347
268	347	235
194	353	319
248	353	96
216	362	319
