44
284	14	6
289	18	177
343	33	49
254	43	342
228	45	138
296	46	25
282	63	25
202	70	315
260	87	1
325	87	90
303	93	242
270	97	110
291	98	104
227	103	318
263	104	108
253	105	146
190	112	110
254	114	128
264	114	277
227	116	318
175	119	110
204	145	338
195	150	284
189	152	276
338	152	113
194	156	343
217	156	163
329	158	121
180	163	276
253	163	139
186	165	346
171	168	278
252	189	142
271	197	132
243	208	139
209	209	152
302	213	121
208	221	328
172	224	346
204	251	329
166	254	352
157	277	11
200	291	339
219	306	354
