40
217	60	186
167	63	346
137	95	330
232	126	200
159	130	339
181	153	149
272	164	68
142	169	322
156	178	329
273	179	243
179	182	0
270	188	58
257	193	243
85	197	305
189	197	34
256	212	66
238	228	249
138	246	128
207	253	225
134	265	309
149	266	319
242	266	232
267	274	236
103	278	148
164	283	346
109	288	318
272	295	222
185	296	180
243	298	217
134	301	333
109	310	329
112	314	160
86	316	336
190	317	180
129	318	336
161	326	352
128	329	354
77	333	343
111	337	354
135	341	177
