49
205	14	0
235	16	188
134	41	319
258	43	204
204	89	169
288	106	232
142	114	321
241	117	45
194	129	3
281	133	59
196	150	23
151	154	332
240	158	62
225	161	214
300	176	245
251	178	242
202	189	59
240	189	68
265	193	76
139	194	319
181	197	170
150	210	336
260	215	253
176	219	83
168	226	124
201	235	103
173	236	121
152	238	132
222	241	90
257	252	79
213	268	105
233	270	84
111	277	314
128	283	323
84	287	308
207	300	125
214	300	66
137	301	329
252	315	248
201	316	332
231	319	246
223	321	218
182	322	343
150	325	338
106	330	346
235	343	210
194	355	11
163	356	180
146	357	353
