45
229	88	55
200	96	232
172	106	195
123	107	127
221	110	66
234	113	62
74	123	118
162	132	84
158	135	96
228	136	70
152	137	98
76	142	114
122	150	97
265	150	246
61	151	301
231	158	76
215	160	87
92	164	104
148	165	276
155	165	288
193	166	110
144	172	248
228	188	96
126	191	239
95	192	97
161	196	156
105	203	349
195	204	132
245	207	79
218	208	114
256	210	62
69	222	301
235	223	113
88	237	343
263	239	235
103	247	352
215	247	302
257	255	174
216	267	333
191	269	329
99	283	352
141	283	169
118	303	346
148	306	339
173	350	162
