46
238	19	24
206	43	17
230	51	200
151	52	340
164	88	352
227	95	205
152	112	138
198	124	24
173	125	153
266	128	46
304	140	49
138	141	318
186	144	14
243	149	53
152	153	326
221	159	218
168	166	346
144	177	118
187	185	145
187	191	37
249	193	239
310	194	235
301	201	59
189	218	76
212	218	62
180	220	96
145	242	107
186	245	80
227	249	246
164	250	98
198	254	62
173	261	84
130	282	293
155	284	113
182	292	59
165	297	76
296	310	238
161	312	53
240	315	228
278	315	229
221	331	218
126	335	335
186	340	221
250	343	217
265	347	218
284	347	224
