43
156	62	160
149	75	349
181	82	177
187	93	11
209	95	194
205	107	28
133	121	53
246	147	239
281	162	68
115	164	312
224	179	246
149	187	342
125	198	312
101	202	114
61	211	297
170	214	69
213	216	259
138	217	346
106	222	297
119	231	312
174	236	243
147	244	60
81	245	297
134	249	122
98	261	305
110	267	314
65	275	302
209	275	250
183	281	243
178	292	233
241	292	239
81	297	314
223	311	225
198	315	217
100	319	158
90	320	335
122	323	332
236	327	215
185	334	191
76	335	333
257	345	208
236	351	200
112	363	346
