43
229	45	194
217	50	27
269	59	58
230	74	210
253	87	68
168	90	136
177	99	340
198	100	163
249	113	82
239	127	113
271	130	87
223	131	252
217	133	212
214	137	204
183	142	118
313	148	68
204	149	280
284	152	84
268	161	104
201	168	316
144	169	300
163	173	307
269	184	118
232	186	142
169	195	323
240	198	308
146	205	322
275	206	58
203	211	332
284	217	242
305	219	242
243	225	328
292	227	207
215	230	158
158	236	329
172	243	340
295	248	177
157	253	346
260	258	163
171	265	349
181	278	352
214	291	163
204	302	335
