45
181	29	13
110	38	319
192	47	38
260	57	66
187	62	48
112	64	138
235	84	75
110	85	311
164	85	18
260	89	255
89	94	135
141	110	129
154	115	127
206	117	87
163	118	79
267	118	76
182	129	267
150	143	115
313	154	62
166	177	117
188	179	104
211	187	98
230	187	87
102	198	139
253	199	79
71	230	325
249	237	73
232	238	98
110	243	325
81	246	333
179	246	297
203	260	141
278	262	235
260	264	243
84	265	345
187	269	312
98	273	346
197	275	308
177	279	332
157	280	329
125	281	349
208	286	322
280	290	197
176	294	349
217	296	343
