48
204	14	352
93	52	302
286	53	205
191	64	149
218	75	6
129	83	307
228	97	20
260	100	204
190	103	333
141	106	307
212	121	166
182	122	330
241	125	37
108	128	110
145	132	301
212	146	10
265	150	62
183	158	322
202	166	6
158	173	300
294	176	243
280	192	79
294	199	73
107	213	113
208	214	114
265	231	90
95	245	298
241	248	110
295	249	63
272	262	93
133	264	301
298	269	63
196	276	113
115	280	308
282	281	98
164	287	135
259	292	110
74	293	326
192	295	293
288	296	107
88	314	338
239	320	297
111	322	333
140	327	318
173	340	312
182	350	325
125	352	340
222	362	323
