51
184	31	207
124	40	170
176	61	32
203	76	219
80	106	134
187	134	224
117	141	134
245	146	60
209	159	63
61	163	294
149	166	180
187	166	229
36	167	101
105	194	295
68	195	281
49	197	278
94	198	280
247	199	248
139	208	76
132	211	90
36	213	87
147	214	62
61	217	79
84	219	273
182	220	243
138	225	68
240	239	232
107	240	70
147	244	249
63	250	76
31	255	259
140	255	242
178	274	235
286	274	222
128	277	239
180	283	41
123	285	235
61	286	246
250	286	215
177	288	232
103	297	232
254	319	203
177	322	215
103	330	225
156	330	208
80	337	224
259	339	194
52	347	215
185	350	198
222	356	191
89	360	207
