42
128	48	15
127	59	184
84	90	347
215	99	211
126	116	14
193	132	217
155	134	207
178	139	49
122	140	173
148	164	210
213	172	42
132	173	174
101	176	132
144	190	200
75	191	131
255	195	204
214	201	229
182	203	222
133	212	32
103	216	124
185	218	204
216	221	210
108	224	49
51	230	311
211	230	197
177	234	191
77	236	312
228	237	190
122	238	218
203	246	179
264	247	173
226	254	177
74	262	335
142	266	183
65	273	346
133	283	179
85	286	354
227	287	160
163	299	165
116	320	354
233	322	156
225	354	340
