54
187	22	191
188	46	24
177	65	188
143	74	352
216	74	44
169	82	181
203	94	44
179	105	191
237	123	52
127	140	107
252	148	238
175	157	104
79	159	101
113	162	284
87	165	90
142	168	87
251	169	68
272	184	63
148	198	257
126	202	79
221	204	253
184	206	262
98	207	87
171	211	259
305	218	70
223	224	281
278	229	98
171	239	44
287	241	107
163	243	236
73	245	101
314	245	101
199	250	218
191	259	224
280	261	283
310	265	281
119	269	62
293	269	284
109	270	79
242	273	172
99	280	93
213	281	200
130	290	243
225	293	186
239	302	333
141	313	207
306	314	329
172	317	197
225	317	177
279	318	315
243	340	166
218	345	349
193	358	177
259	361	336
