44
77	23	18
177	52	24
115	59	25
132	79	28
117	81	32
96	82	203
181	95	212
139	101	38
73	102	167
146	116	44
32	124	101
138	126	59
76	128	53
75	133	66
72	139	68
120	140	73
165	146	66
183	150	49
196	150	34
85	157	248
50	163	65
82	163	245
238	166	197
165	168	82
188	170	79
220	171	208
82	173	219
144	173	98
257	179	177
109	185	127
226	187	148
82	200	170
183	202	273
49	215	72
195	217	302
273	230	149
60	232	281
175	232	297
84	259	319
136	272	138
156	286	308
128	305	318
201	315	134
226	327	125
