40
165	71	336
252	82	201
206	125	7
259	130	42
276	130	48
150	140	136
283	145	225
194	155	8
230	156	53
175	162	325
279	162	56
163	188	322
197	201	110
203	203	93
214	203	87
225	208	77
153	232	312
233	232	91
307	235	243
238	247	76
159	248	325
132	251	316
188	251	309
251	256	235
231	260	332
189	270	322
142	278	340
259	278	200
107	284	332
199	286	326
289	287	229
123	299	346
179	312	349
103	316	343
212	316	356
291	323	218
264	330	194
124	335	3
179	337	3
228	360	188
