40
252	68	187
244	78	14
142	81	329
162	88	145
156	103	328
306	112	44
205	127	158
319	132	225
111	139	124
241	139	17
212	141	160
302	141	215
176	149	328
147	156	124
302	166	224
125	168	301
328	182	45
230	187	145
136	203	111
224	206	346
252	214	195
155	232	104
178	235	93
216	238	97
244	242	110
248	243	68
255	245	63
247	250	73
242	253	79
91	274	294
169	279	93
153	281	104
118	284	111
332	291	41
163	326	90
254	333	58
305	339	235
196	342	68
145	345	96
208	348	253
