45
261	24	215
160	55	172
122	87	336
274	92	53
240	95	55
140	100	152
171	100	184
165	112	162
222	114	221
210	115	58
257	132	68
144	138	125
115	143	308
223	164	76
145	165	115
201	170	82
165	178	97
177	191	100
139	194	115
196	194	86
127	197	290
272	199	70
211	201	91
154	206	110
200	206	267
160	207	281
252	213	87
257	259	90
271	268	59
155	269	122
207	272	110
257	280	103
188	281	114
288	291	194
206	296	118
129	305	308
241	305	295
170	310	301
212	310	294
182	312	301
193	319	301
211	327	314
228	328	318
163	339	322
230	351	332
