45
143	14	163
208	41	0
130	43	346
155	45	163
84	81	314
155	84	349
227	88	13
81	95	120
202	101	13
203	118	20
161	120	354
175	129	170
103	140	285
147	143	332
173	144	8
242	146	37
276	146	23
225	147	51
133	149	304
188	152	46
302	153	197
166	158	41
165	163	70
162	170	87
291	171	203
275	174	125
157	186	267
212	186	259
161	195	273
324	200	153
146	203	15
105	204	70
137	216	38
244	217	298
252	225	305
134	244	31
237	255	312
274	259	325
247	262	322
314	272	153
170	273	172
282	289	330
219	291	156
179	299	149
228	299	153
