47
121	13	104
176	19	38
86	22	114
219	22	117
266	25	73
136	28	89
244	29	94
156	33	76
196	37	207
127	43	90
225	51	117
255	55	93
189	57	312
285	57	70
238	62	108
117	64	98
186	67	232
154	68	70
272	72	83
189	81	339
132	82	77
118	83	97
290	83	256
203	90	172
285	90	68
86	95	295
152	96	248
220	98	134
234	100	113
150	107	51
278	118	96
121	133	211
157	141	226
91	144	323
142	145	208
234	156	316
95	162	349
258	162	319
138	174	8
86	182	349
238	188	336
82	200	354
253	207	352
221	215	0
190	220	181
97	221	173
111	334	352
