40
285	64	187
274	71	20
269	77	166
323	77	52
236	89	325
244	102	332
292	112	212
222	124	114
139	136	294
276	142	77
269	143	98
129	182	117
264	183	101
184	197	291
241	204	110
284	204	97
338	224	96
116	235	304
231	236	295
277	252	297
150	259	308
251	271	316
281	272	139
219	273	311
279	281	311
185	283	312
215	287	323
120	293	319
165	304	329
201	307	333
231	310	335
286	315	326
169	320	338
333	321	319
262	323	340
317	332	340
253	339	166
206	346	343
245	349	349
150	356	338
