42
257	19	343
183	21	335
195	52	340
219	62	354
146	65	160
274	66	23
221	73	169
281	83	194
204	94	153
163	99	152
254	103	17
213	126	346
123	127	148
99	128	152
269	128	203
140	136	139
173	138	128
158	158	311
131	170	122
306	184	82
200	185	121
153	187	118
245	187	97
223	197	117
230	200	107
292	206	93
87	213	121
109	213	114
254	218	115
191	228	100
226	228	293
217	234	284
201	237	82
169	246	93
80	253	113
133	253	98
157	257	93
209	261	328
182	266	62
198	267	250
225	270	158
186	290	243
