48
242	34	3
265	50	188
160	52	326
240	77	11
194	78	148
134	100	129
293	101	37
110	103	132
289	114	211
257	115	31
179	120	316
113	132	307
199	140	333
255	144	48
107	160	122
153	171	298
222	173	68
228	173	63
253	182	56
208	183	113
183	184	135
169	191	315
213	202	89
228	205	70
202	216	121
258	219	55
118	221	307
282	222	232
297	222	239
165	229	316
214	229	63
136	234	318
211	239	264
279	249	235
224	257	204
131	259	338
160	259	343
181	259	345
199	267	14
158	270	357
113	275	350
275	278	235
250	290	218
264	291	225
152	327	20
278	332	219
268	348	31
185	351	201
