41
128	85	174
141	104	11
136	126	173
178	126	31
106	142	340
131	142	159
170	148	31
149	163	179
214	173	46
167	183	191
105	211	93
232	216	58
142	217	90
147	217	90
163	218	44
151	220	82
257	229	58
97	232	269
121	232	76
63	239	90
175	243	70
218	247	248
226	256	98
155	262	259
136	264	250
184	268	58
116	277	70
182	279	256
90	280	75
279	285	93
258	300	113
192	310	212
274	311	276
163	321	228
69	323	93
243	326	152
206	340	194
114	341	58
105	344	73
219	351	180
233	360	328
