46
141	11	24
172	26	208
194	29	46
134	70	195
125	76	31
177	87	58
137	101	208
76	113	139
159	113	66
84	125	340
82	142	343
158	144	84
73	150	125
147	153	107
131	159	260
179	159	84
125	160	212
247	163	246
90	168	121
222	173	66
112	176	280
193	179	84
181	181	97
53	189	300
110	194	316
71	196	308
179	211	118
141	214	145
55	218	325
78	219	326
143	225	311
113	237	332
250	241	222
214	242	242
151	252	332
126	256	160
67	257	338
77	264	343
254	270	183
203	272	172
66	274	354
171	284	163
81	288	354
238	289	169
92	301	357
81	327	180
