45
188	73	180
145	97	163
134	112	343
174	126	169
157	135	352
169	139	174
214	142	32
263	146	55
165	150	354
268	167	232
146	176	139
236	180	226
253	190	66
83	209	125
295	212	66
204	215	203
169	217	136
189	225	160
282	229	76
90	242	117
202	248	186
261	248	87
154	253	305
220	259	281
196	263	163
280	269	87
144	275	276
164	278	298
242	282	122
160	283	278
150	284	66
187	284	349
307	286	90
230	292	163
110	301	70
164	310	239
99	313	70
244	322	139
162	325	32
196	331	204
146	334	229
133	339	228
199	343	198
104	347	228
175	355	204
