50
206	20	30
203	34	200
160	43	6
177	68	20
147	95	153
302	103	53
271	110	59
236	111	62
190	113	46
250	115	58
162	117	27
192	154	73
157	161	96
164	169	104
154	182	278
268	182	79
293	182	79
213	183	87
312	183	66
185	192	101
256	195	253
176	201	122
103	204	70
244	210	90
125	213	20
262	214	90
155	222	169
133	228	354
122	232	25
195	235	118
150	246	173
287	254	87
160	255	148
298	264	87
320	268	70
289	274	271
141	276	183
200	279	121
154	287	153
254	287	114
202	295	121
313	313	287
190	315	301
197	322	127
236	325	297
310	335	329
215	336	301
200	339	301
277	342	305
232	357	312
