48
136	19	335
251	28	58
291	29	58
181	32	183
148	36	142
218	44	55
232	45	221
266	62	68
149	72	122
178	79	110
124	83	305
184	83	82
233	94	76
155	100	114
212	101	84
187	122	100
203	123	93
137	132	290
141	134	114
224	134	93
164	137	110
210	137	270
287	138	76
260	142	87
260	189	91
166	197	117
277	201	65
317	203	231
213	207	111
197	211	115
267	217	118
214	223	117
291	226	203
247	228	293
140	237	308
191	240	300
178	241	300
217	242	297
303	244	172
201	248	301
217	257	312
230	260	319
170	271	322
141	277	319
234	283	330
165	306	333
188	310	335
260	320	349
