42
209	20	352
270	92	87
197	95	336
294	115	93
202	122	122
136	127	110
209	129	98
272	134	96
201	143	110
273	153	267
140	160	287
230	174	108
149	175	103
240	196	104
257	203	104
184	205	281
128	207	96
192	208	293
179	222	267
184	224	298
199	224	136
181	234	308
275	236	96
165	250	27
200	260	148
251	261	281
216	262	125
281	263	87
142	271	59
171	281	359
259	288	108
274	289	101
120	298	243
151	301	228
100	306	236
245	312	298
263	317	298
253	322	300
169	325	6
227	326	319
97	336	219
188	358	191
