44
290	74	212
198	78	352
141	86	134
309	89	46
195	116	145
292	122	53
287	145	228
136	156	115
220	156	135
238	173	142
238	180	84
240	181	62
157	193	104
182	198	93
234	207	68
288	218	243
272	219	62
118	235	107
346	244	246
226	246	65
158	249	90
222	256	73
294	261	240
177	265	84
134	269	93
217	274	62
127	284	101
233	285	246
257	288	238
199	310	62
291	313	35
134	324	110
311	327	215
146	329	76
301	333	214
338	334	191
239	338	221
219	342	233
263	344	211
162	348	246
199	349	238
191	351	232
247	351	200
307	353	194
