40
183	80	153
180	91	335
198	107	156
259	116	194
225	123	6
268	148	37
298	167	51
235	168	183
261	179	55
233	181	56
167	186	311
123	188	308
99	190	125
145	193	132
129	203	315
265	205	73
224	219	120
196	220	117
287	237	87
259	251	117
132	255	300
309	256	73
293	263	90
183	270	305
140	282	314
197	283	315
157	287	319
107	291	322
255	298	315
166	306	333
201	310	336
258	313	338
125	319	335
130	326	346
173	326	346
235	332	346
191	342	1
265	351	6
161	352	357
233	352	6
