49
148	12	152
189	22	14
162	25	156
124	36	326
253	46	221
93	52	121
183	71	146
176	91	340
203	96	190
87	101	104
206	118	52
131	119	93
171	120	98
101	125	104
201	132	68
198	134	76
124	163	93
108	169	98
286	172	46
74	180	107
216	214	53
265	217	235
125	219	84
154	220	65
169	230	246
105	234	96
276	246	217
191	255	52
296	265	203
244	275	221
95	277	96
230	282	217
188	285	232
160	289	233
259	289	203
311	290	191
217	291	218
241	293	23
139	301	225
165	309	211
306	310	186
213	312	203
274	315	6
294	325	188
185	329	191
136	330	190
227	337	188
267	339	183
155	341	183
