42
178	41	338
235	48	172
206	54	343
170	58	149
263	70	11
196	71	153
309	115	41
254	119	28
185	137	141
193	143	330
275	166	53
126	171	314
262	174	58
329	174	52
222	179	156
251	185	66
121	204	132
246	205	233
222	209	131
244	211	87
331	216	66
219	218	114
224	218	104
301	222	73
232	223	246
270	232	90
254	237	104
289	241	84
196	261	301
280	279	110
213	287	312
289	304	101
162	306	315
297	312	62
272	328	307
128	334	329
145	338	336
167	339	332
213	346	336
234	353	335
129	356	346
191	357	352
