41
176	40	3
109	53	321
262	55	46
111	69	134
307	84	225
129	94	322
148	94	345
214	100	55
267	101	58
149	116	0
195	116	68
161	126	93
168	129	90
252	141	65
238	145	79
141	159	115
279	162	66
234	179	89
190	181	110
83	183	294
99	203	304
253	203	87
278	216	66
263	224	84
86	232	315
138	232	135
168	232	294
276	247	113
85	269	326
266	269	295
151	292	322
240	293	311
256	295	329
275	297	346
231	309	335
261	309	354
197	311	318
173	313	325
214	313	329
123	321	340
222	321	349
