42
186	16	349
214	19	176
126	53	155
261	53	204
230	67	13
254	81	200
294	100	34
234	113	24
218	143	37
258	152	46
177	153	335
283	153	44
191	160	359
223	161	207
248	165	55
119	172	121
215	172	56
95	178	125
205	179	87
187	187	141
219	187	87
151	197	63
133	203	82
247	203	89
258	207	76
109	219	76
283	226	58
211	228	305
300	247	238
92	250	245
283	264	212
115	265	212
212	269	335
211	279	345
176	293	352
285	299	194
182	304	357
139	306	197
139	317	194
207	317	0
190	342	6
226	347	188
