42
310	50	49
266	70	51
235	89	49
192	91	353
349	95	242
231	108	82
270	112	79
205	121	87
290	132	93
187	139	135
175	141	158
102	152	352
301	152	93
234	162	120
328	169	87
261	176	107
288	177	101
101	186	6
304	207	273
87	211	18
209	212	142
222	226	131
97	228	18
229	235	118
239	240	107
270	242	281
55	243	31
107	245	24
148	246	7
194	250	328
160	251	6
204	252	166
100	265	27
175	266	13
205	266	240
215	270	287
84	273	37
138	279	28
235	287	262
209	293	215
128	299	45
131	317	228
