41
185	46	186
182	50	28
235	60	58
195	75	210
217	87	63
131	92	132
142	100	340
159	102	158
216	116	82
142	117	338
132	127	118
206	129	113
238	130	84
183	133	211
188	133	236
182	136	200
150	141	113
282	146	68
170	151	280
253	152	82
237	161	101
169	168	316
132	175	302
242	183	104
202	187	145
140	194	322
117	197	318
210	199	308
176	205	328
256	209	256
275	214	243
257	226	180
211	227	329
186	230	158
130	235	332
147	242	338
268	245	174
236	250	159
133	252	346
149	264	343
160	277	349
