40
185	24	336
270	26	38
281	39	215
267	42	31
254	63	197
315	66	214
175	70	143
301	70	211
151	108	312
185	117	325
224	119	11
109	121	307
275	128	215
144	143	125
203	157	333
299	185	238
83	189	301
240	192	174
233	204	6
260	207	205
160	209	145
287	212	217
265	220	191
106	232	315
316	235	204
163	237	316
203	238	335
282	240	188
177	248	329
143	250	328
106	254	329
316	270	194
164	276	338
207	277	349
90	280	335
245	308	173
268	325	357
150	327	343
203	331	167
166	338	352
