40
157	55	169
259	78	218
240	98	46
265	123	232
232	124	221
214	145	212
318	163	235
115	167	101
213	173	211
154	174	307
194	193	139
165	207	284
195	209	104
201	209	45
204	232	66
171	238	262
168	242	70
183	250	66
277	261	235
148	262	70
294	264	37
193	272	246
322	283	211
272	297	214
247	300	221
296	301	212
128	305	242
180	307	233
300	316	200
242	319	208
229	322	211
142	324	222
280	325	194
190	327	211
218	333	203
256	342	186
229	346	180
177	348	207
147	349	204
195	349	204
