62
149	10	172
201	16	197
250	21	214
94	46	155
82	48	335
250	51	217
159	59	3
208	61	28
194	64	194
228	68	212
144	80	142
93	82	318
186	88	28
99	91	129
254	102	58
225	108	56
188	113	197
147	118	118
109	122	117
182	145	142
149	146	103
119	154	104
179	157	93
228	158	70
245	163	68
286	165	235
73	175	121
98	179	107
225	180	76
176	183	68
157	187	84
190	188	259
77	191	113
196	194	264
222	196	98
264	196	245
142	199	273
118	203	91
195	204	238
199	205	278
98	209	104
196	212	335
180	215	42
275	221	60
241	224	76
250	231	73
230	233	84
184	234	32
137	245	73
249	254	255
189	259	27
241	264	224
242	276	194
103	288	246
177	310	217
222	310	186
156	311	228
210	322	17
134	324	221
221	331	191
137	339	23
175	345	197
