46
81	75	132
141	81	160
111	84	148
81	92	322
117	92	343
140	96	357
237	104	37
198	109	207
120	127	128
106	145	315
197	147	211
91	152	297
208	189	224
95	195	281
137	201	321
167	214	28
102	227	90
125	228	281
187	234	212
139	237	314
272	238	207
235	240	218
116	247	266
133	250	283
162	250	24
69	254	267
157	260	105
216	261	208
265	265	194
162	271	96
285	272	183
217	274	197
106	277	264
312	277	177
200	281	167
248	283	186
130	286	273
142	288	284
295	293	166
244	307	158
110	314	274
133	324	287
183	331	298
252	338	156
269	340	135
149	358	301
