40
157	48	333
224	95	24
263	110	56
129	112	309
256	117	224
171	126	328
122	131	121
271	148	70
182	161	333
311	161	66
237	167	243
198	179	60
188	183	110
329	185	243
170	186	113
217	188	75
116	199	295
208	199	84
199	204	100
272	207	79
256	208	80
334	215	68
109	227	118
91	238	300
189	253	107
240	259	94
120	281	294
283	285	79
267	287	90
134	306	307
213	307	124
165	317	307
280	322	100
198	324	311
299	329	52
114	334	316
292	337	79
219	343	304
250	345	298
266	348	298
