42
276	21	11
226	25	173
196	36	346
276	55	191
282	63	18
251	66	17
158	69	333
305	75	204
226	105	18
109	121	143
213	138	13
256	139	52
283	148	59
218	155	48
176	159	326
304	159	58
205	179	58
307	185	68
194	195	138
283	197	72
251	198	79
252	220	264
259	254	110
279	257	96
136	258	316
290	262	87
301	262	76
275	285	134
155	286	332
262	294	307
296	299	256
289	306	214
266	310	349
240	312	329
230	313	335
162	317	346
174	324	346
191	333	352
189	340	180
163	341	357
233	345	3
193	352	357
